"Account Name","Environment","Cloud Provider","Cloud Provider Identifier","Service","Rule ID","Rule Title","Check Status","Risk Level","Cost","Savings","Message","Region","Categories","Resource","Provider Resource ID","Tags","Failure Discovery Date","Failure Resolved Date","Last Updated Date","Rule Release Date","Rule Update Date","Resolution Page","Check ID","Link to resource","Meta","TagObjects"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment AAD_ADMIN_FOR_SQL monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AAD_ADMIN_FOR_SQL","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AAD_ADMIN_FOR_SQL","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AAD_ADMIN_FOR_SQL","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AAD_ADMIN_FOR_SQL;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment APP_SERVICE_USE_MI monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SERVICE_USE_MI","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SERVICE_USE_MI","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SERVICE_USE_MI","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SERVICE_USE_MI;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment ENABLE_DEFENDER_AZURESQL monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AZURESQL","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AZURESQL","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AZURESQL","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AZURESQL;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment REMOVE_BLOCKED_READWRITE monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_BLOCKED_READWRITE","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_BLOCKED_READWRITE","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_BLOCKED_READWRITE","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_BLOCKED_READWRITE;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment ENABLE_DEFENDER_AKS monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AKS","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AKS","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AKS","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AKS;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment SACT_DIAGNOSTIC_SETTING monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SACT_DIAGNOSTIC_SETTING","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SACT_DIAGNOSTIC_SETTING","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SACT_DIAGNOSTIC_SETTING","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SACT_DIAGNOSTIC_SETTING;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment NSG_PROTECT_INTERNET monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NSG_PROTECT_INTERNET","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NSG_PROTECT_INTERNET","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NSG_PROTECT_INTERNET","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NSG_PROTECT_INTERNET;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment RESTRICT_NETWORK_PORTS monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/RESTRICT_NETWORK_PORTS","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/RESTRICT_NETWORK_PORTS","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/RESTRICT_NETWORK_PORTS","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/RESTRICT_NETWORK_PORTS;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment REMOVE_GUEST_READ monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_GUEST_READ","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_GUEST_READ","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_GUEST_READ","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_GUEST_READ;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment SACT_PUBLICACCESSDISABLE monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SACT_PUBLICACCESSDISABLE","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SACT_PUBLICACCESSDISABLE","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SACT_PUBLICACCESSDISABLE","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SACT_PUBLICACCESSDISABLE;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment DISABLE_PUBLICACCESS_SQL monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/DISABLE_PUBLICACCESS_SQL","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/DISABLE_PUBLICACCESS_SQL","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/DISABLE_PUBLICACCESS_SQL","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/DISABLE_PUBLICACCESS_SQL;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment ENABLE_DEFENDER_DNS monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_DNS","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_DNS","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_DNS","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_DNS;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment DDOS_STANDARD_ENABLE monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/DDOS_STANDARD_ENABLE","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/DDOS_STANDARD_ENABLE","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/DDOS_STANDARD_ENABLE","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/DDOS_STANDARD_ENABLE;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment LATEST_TLS_APP_SVC monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/LATEST_TLS_APP_SVC","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/LATEST_TLS_APP_SVC","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/LATEST_TLS_APP_SVC","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/LATEST_TLS_APP_SVC;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment SUBNET_ASSOCIATED_A_NSG monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUBNET_ASSOCIATED_A_NSG","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUBNET_ASSOCIATED_A_NSG","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUBNET_ASSOCIATED_A_NSG","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUBNET_ASSOCIATED_A_NSG;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment AUTO_PROVISION_LAW_AGENT monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AUTO_PROVISION_LAW_AGENT","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AUTO_PROVISION_LAW_AGENT","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AUTO_PROVISION_LAW_AGENT","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/AUTO_PROVISION_LAW_AGENT;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment REMOVE_BLOCKED_OWNER monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_BLOCKED_OWNER","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_BLOCKED_OWNER","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_BLOCKED_OWNER","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/REMOVE_BLOCKED_OWNER;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-022","Monitor the Total Number of Subscription Owners","SUCCESS","Medium","","","Security Center Policy Assignment KV_DISABLE_PUBLIC_ACCESS monitoring of maximum owners in subscription accounts is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/KV_DISABLE_PUBLIC_ACCESS","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-total-number-of-subscription-owners.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-022:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/KV_DISABLE_PUBLIC_ACCESS","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/KV_DISABLE_PUBLIC_ACCESS","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/KV_DISABLE_PUBLIC_ACCESS;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment SecurityCenterBuiltIn monitoring of external accounts with write permissions in subscription is enabled.","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/policyAssignments/SecurityCenterBuiltIn;excluded=false",""
